SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,YEARFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,UTT,STATUS,TDAM,tSire,tSireofdam,url-ut
2024,Y,24FTJULYYR,2024-07-09,1,1,235,235,No Horse,No Horse,,,2023-04-22,2023,1,B,F,,Y,,,KY,HARD SPUN,HARD SPUN,SCILLY ISLES,SCILLY ISLES,UNCLE MO,UNCLE MO,,,,0,,,1901-01-01,FUNNY FARM KY LLC,,,,NOT SOLD,,,,90000,,,,,T,0.0,,SCILLY ISLES,HARD SPUN,UNCLE MO,
2024,Y,24FTJULYYR,2024-07-09,1,1,236,236,No Horse,No Horse,,,2023-02-02,2023,1,B,F,,Y,,,KY,LIAM'S MAP,LIAM'S MAP,SEA SONG,SEA SONG,THE FACTOR,THE FACTOR,,,,0,,,1901-01-01,STONERIGGS FARM AGENT I,,,,BEN GOWANS AGENT,,,,90000,,,,,T,0.0,,SEA SONG,LIAM'S MAP,THE FACTOR,
2024,Y,24FTJULYYR,2024-07-09,1,1,237,237,No Horse,No Horse,,,2023-01-26,2023,1,B,F,,Y,,,KY,ARMY MULE,ARMY MULE,SECRET ACTION,SECRET ACTION,TIZ WONDERFUL,TIZ WONDERFUL,,,,0,,,1901-01-01,NOREVALE FARM AGENT,,,,RODOLPHE BRISSET AGENT FOR STORYTELLER RACING,,,,100000,,,,,T,0.0,,SECRET ACTION,ARMY MULE,TIZ WONDERFUL,
2024,Y,24FTJULYYR,2024-07-09,1,1,238,238,No Horse,No Horse,,,2023-02-16,2023,1,B,F,,Y,,,KY,CLOUD COMPUTING,CLOUD COMPUTING,SEEKING THE LIGHT,SEEKING THE LIGHT,HEATSEEKER (IRE),HEATSEEKER (IRE),,,,0,,,1901-01-01,WINCHESTER EQUINE (WILLIAM SNOWDEN) AGENT,,,,OUT,,,,0,,,,,T,0.0,,SEEKING THE LIGHT,CLOUD COMPUTING,HEATSEEKER (IRE),
2024,Y,24FTJULYYR,2024-07-09,1,1,239,239,No Horse,No Horse,,,2023-03-05,2023,1,CH,C,,Y,,,KY,NOT THIS TIME,NOT THIS TIME,SHARED HUMOR,SHARED HUMOR,DISTORTED HUMOR,DISTORTED HUMOR,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XCIII,,,,OUT,,,,0,,,,,T,0.0,,SHARED HUMOR,NOT THIS TIME,DISTORTED HUMOR,
2024,Y,24FTJULYYR,2024-07-09,1,1,240,240,No Horse,No Horse,,,2023-05-02,2023,1,B,C,,Y,,,KY,TAKE CHARGE INDY,TAKE CHARGE INDY,SHILAH BABY,SHILAH BABY,GRAYDAR,GRAYDAR,,,,0,,,1901-01-01,BTE STABLES,,,,ANTHONY FARRIOR,,,,30000,,,,,T,0.0,,SHILAH BABY,TAKE CHARGE INDY,GRAYDAR,
2024,Y,24FTJULYYR,2024-07-09,1,1,241,241,No Horse,No Horse,,,2023-03-26,2023,1,B,C,,Y,,,KY,RAGING BULL (FR),RAGING BULL (FR),SHOWCASE WINNER,SHOWCASE WINNER,ELUSIVE QUALITY,ELUSIVE QUALITY,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT XVII,,,,TABLE 38 RACING,,,,30000,,,,,T,0.0,,SHOWCASE WINNER,RAGING BULL (FR),ELUSIVE QUALITY,
2024,Y,24FTJULYYR,2024-07-09,1,1,242,242,No Horse,No Horse,,,2023-01-29,2023,1,DKB,F,,Y,,,KY,YAUPON,YAUPON,SHOWTIME SIS,SHOWTIME SIS,EUROEARS,EUROEARS,,,,0,,,1901-01-01,HIGHGATE SALES AGENT V,,,,MIKE AND PAT FREENY,,,,160000,,,,,T,0.0,,SHOWTIME SIS,YAUPON,EUROEARS,
2024,Y,24FTJULYYR,2024-07-09,1,1,243,243,No Horse,No Horse,,,2023-02-26,2023,1,CH,C,,Y,,,KY,VEKOMA,VEKOMA,SIAMESE,SIAMESE,KITTEN'S JOY,KITTEN'S JOY,,,,0,,,1901-01-01,HURSTLAND FARM (ALFRED H. NUCKOLS JR.) AGENT II,,,,MCMAHON & HILL BLDSTK AGENT,,,,100000,,,,,T,0.0,,SIAMESE,VEKOMA,KITTEN'S JOY,
2024,Y,24FTJULYYR,2024-07-09,1,1,244,244,No Horse,No Horse,,,2023-02-16,2023,1,B,C,,Y,,,OK,MAXIMUS MISCHIEF,MAXIMUS MISCHIEF,SILENT BOND,SILENT BOND,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,0,,,1901-01-01,BUCKLAND SALES (ZACH MADDEN) AGENT II,,,,OUT,,,,0,,,,,T,0.0,,SILENT BOND,MAXIMUS MISCHIEF,MEDAGLIA D'ORO,
2024,Y,24FTJULYYR,2024-07-09,1,1,245,245,No Horse,No Horse,,,2023-02-20,2023,1,B,F,,Y,,,KY,LIAM'S MAP,LIAM'S MAP,SKEPTIC,SKEPTIC,TIZNOW,TIZNOW,,,,0,,,1901-01-01,GAINESWAY AGENT VII,,,,STOLEN PHONE STABLES,,,,190000,,,,,T,0.0,,SKEPTIC,LIAM'S MAP,TIZNOW,
2024,Y,24FTJULYYR,2024-07-09,1,1,246,246,No Horse,No Horse,,,2023-03-01,2023,1,B,C,,Y,,,KY,GAME WINNER,GAME WINNER,SNACK SHACK,SNACK SHACK,INTO MISCHIEF,INTO MISCHIEF,,,,0,,,1901-01-01,STONERIGGS FARM AGENT I,,,,LCI LLC PETER KIRWAN AGENT,,,,80000,,,,,T,0.0,,SNACK SHACK,GAME WINNER,INTO MISCHIEF,
2024,Y,24FTJULYYR,2024-07-09,1,1,247,247,No Horse,No Horse,,,2023-04-13,2023,1,DKB,F,,Y,,,KY,BLAME,BLAME,SOLILOQUY,SOLILOQUY,EXCHANGE RATE,EXCHANGE RATE,,,,0,,,1901-01-01,EATON SALES AGENT,,,,NEXT GENERATION THOROUGHBREDS,,,,80000,,,,,T,0.0,,SOLILOQUY,BLAME,EXCHANGE RATE,
2024,Y,24FTJULYYR,2024-07-09,1,1,248,248,No Horse,No Horse,,,2023-02-21,2023,1,CH,F,,Y,,,KY,KANTHAROS,KANTHAROS,SOUPER COLKET,SOUPER COLKET,GHOSTZAPPER,GHOSTZAPPER,,,,0,,,1901-01-01,CARA BLOODSTOCK AGENT FOR SAINTSBURY FARM INC. (JAY & CHRISTINE HAYDEN),,,,DARREN EGAN,,,,17000,,,,,T,0.0,,SOUPER COLKET,KANTHAROS,GHOSTZAPPER,
2024,Y,24FTJULYYR,2024-07-09,1,1,249,249,No Horse,No Horse,,,2023-03-12,2023,1,CH,C,,Y,,,KY,VINO ROSSO,VINO ROSSO,SPARKLINGROMANCE,SPARKLINGROMANCE,SCAT DADDY,SCAT DADDY,,,,0,,,1901-01-01,SCOTT MALLORY AGENT,,,,OUT,,,,0,,,,,T,0.0,,SPARKLINGROMANCE,VINO ROSSO,SCAT DADDY,
2024,Y,24FTJULYYR,2024-07-09,1,1,250,250,No Horse,No Horse,,,2023-01-29,2023,1,B,C,,Y,,,KY,MCKINZIE,MCKINZIE,STEADY,STEADY,TAPIT,TAPIT,,,,0,,,1901-01-01,BRIDIE HARRISON AGENT FOR PETER E. BLUM THOROUGHBREDS,,,,SEAN S PERL BLOODSTOCK LLC,,,,100000,,,,,T,0.0,,STEADY,MCKINZIE,TAPIT,
2024,Y,24FTJULYYR,2024-07-09,1,1,251,251,No Horse,No Horse,,,2023-04-09,2023,1,CH,C,,Y,,,KY,VOLATILE,VOLATILE,STICK TO YOUR GUNS,STICK TO YOUR GUNS,AWESOME AGAIN,AWESOME AGAIN,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XCIV,,,,OUT,,,,0,,,,,T,0.0,,STICK TO YOUR GUNS,VOLATILE,AWESOME AGAIN,
2024,Y,24FTJULYYR,2024-07-09,1,1,252,252,No Horse,No Horse,,,2023-01-26,2023,1,CH,C,,Y,,,KY,INSTAGRAND,INSTAGRAND,STILL A FUNNY GIRL,STILL A FUNNY GIRL,DISTORTED HUMOR,DISTORTED HUMOR,,,,0,,,1901-01-01,ST GEORGE SALES AGENT VI,,,,TOM MCCROCKLIN,,,,40000,,,,,T,0.0,,STILL A FUNNY GIRL,INSTAGRAND,DISTORTED HUMOR,
2024,Y,24FTJULYYR,2024-07-09,1,1,253,253,No Horse,No Horse,,,2023-04-23,2023,1,B,C,,Y,,,KY,QUALITY ROAD,QUALITY ROAD,STORM RISING,STORM RISING,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,0,,,1901-01-01,FUNNY FARM KY LLC,,,,COLUMBINE STABLE,,,,200000,,,,,T,0.0,,STORM RISING,QUALITY ROAD,MEDAGLIA D'ORO,
2024,Y,24FTJULYYR,2024-07-09,1,1,254,254,No Horse,No Horse,,,2023-05-14,2023,1,CH,F,,Y,,,KY,DIALED IN,DIALED IN,STRIKE FIRST,STRIKE FIRST,SMART STRIKE,SMART STRIKE,,,,0,,,1901-01-01,GAINESWAY AGENT VI,,,,OUT,,,,0,,,,,T,0.0,,STRIKE FIRST,DIALED IN,SMART STRIKE,
